case,method,grid_or_nodes,cumulative_seconds,lower,upper,width
ties0,price8.0,205,6.987704540000038,1.0648528042145653,1.0748499933747566,0.009997189160191457
ties0,price8.0,207,7.060650523000049,1.0648711348602191,1.0748499933747566,0.009978858514537637
ties0,price8.0,209,7.133437517000004,1.0648977995120394,1.0748499933747566,0.009952193862717267
ties0,price8.0,211,7.171029013999998,1.0648977995126585,1.0748499933747566,0.009952193862098266
ties0,price8.0,213,7.243156096000007,1.0650340954169975,1.0748499933747566,0.009815897957759258
ties0,price8.0,215,7.315052202000004,1.0650340954192778,1.0748499933747566,0.00981589795547877
ties0,price8.0,217,7.387268747999997,1.065122640201063,1.0748499933747566,0.009727353173693843
ties0,price8.0,219,7.4598809490000235,1.065127736035606,1.0748499933747566,0.009722257339150843
ties0,price8.0,221,7.534550152000008,1.0652599728898131,1.0748499933747566,0.009590020484943541
ties0,price8.0,223,7.608125952000023,1.0653215323724574,1.0748499933747566,0.009528461002299376
ties0,price8.0,225,7.679978451000011,1.0653267613257962,1.0748499933747566,0.009523232048960622
ties0,price8.0,227,7.754213261000018,1.065458281179152,1.0748499933747566,0.009391712195604638
ties0,price8.0,229,7.827806827000018,1.065458281179152,1.0748499933747566,0.009391712195604638
ties0,price8.0,231,7.899384173000044,1.0654582811793305,1.0748499933747566,0.009391712195426113
ties0,price8.0,233,7.971341210000048,1.0657428629530306,1.0748499933747566,0.009107130421726128
ties0,price8.0,235,8.04640332300005,1.0657573014322421,1.0748499933747566,0.009092691942514643
ties1,budget2.0,1,0.17168915700000298,0.0,0.0,0.0
ties1,budget8.0,1,0.17584959800001343,0.0,0.0,0.0
ties1,price2.0,1,0.3510790839999913,0.0,0.0,0.0
ties1,price8.0,1,0.35265863699999045,0.0,0.0,0.0
ties2,budget2.0,1,1.0197365350000496,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget2.0,3,1.251642362000041,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget2.0,5,1.486045511000043,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget2.0,7,1.7179104570000163,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget2.0,9,1.9495759530000214,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget2.0,11,2.1815160810000407,6.082702728131661,6.13519726966599,0.05249454153432894
ties2,budget8.0,1,1.5095853789999865,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,3,1.7382566090000182,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,5,1.9677674520000323,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,7,2.196818092000001,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,9,2.4266875840000353,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,11,2.6553964110000265,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,13,2.8857735560000037,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,15,3.1145791879999933,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,17,3.3430546540000137,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,19,3.5701237250000304,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,21,3.7979135500000325,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,23,4.0268270450000045,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,25,4.255382571000041,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,27,4.483555679999995,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,29,4.713574829000038,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,31,4.943590153000002,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,33,5.172905865000018,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,35,5.402733627000032,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,37,5.631622728000025,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,39,5.860609015000023,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,41,6.090888456000016,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,43,6.3198346830000105,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,45,6.549989647000018,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,47,6.779113289999998,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,49,7.008641091000015,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,51,7.2374945690000345,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,53,7.466914997999993,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,55,7.695521495000037,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,57,7.925052050000033,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,budget8.0,59,8.154681313000026,6.082702728131661,6.135180638490329,0.05247791035866842
ties2,price2.0,1,1.7699096360000226,6.082702728131654,6.139906190511806,0.057203462380152406
ties2,price2.0,3,2.9338824420000265,6.082702728131654,6.139906190511806,0.057203462380152406
ties2,price8.0,1,2.798037764999947,6.082702728131654,6.1351057311882755,0.05240300305662139
ties2,price8.0,3,4.887882687000001,6.082702728131654,6.1351057311882755,0.05240300305662139
ties2,price8.0,5,6.954346035999947,6.082702728131654,6.1351057311882755,0.05240300305662139
ties2,price8.0,7,8.556121779999955,6.082702728131654,6.1351057311882755,0.05240300305662139
warranty0,budget2.0,1,0.06375207100001035,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,3,0.07795250499998474,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,5,0.09200166099998341,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,7,0.10595715599998812,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,9,0.12016093500000125,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,11,0.1342321540000171,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,13,0.1482647060000204,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,15,0.16215580400000817,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,17,0.1761229470000103,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,19,0.18382739700001594,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,21,0.19769558100000495,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,23,0.20541311099998438,3.1076252138497438,3.110699775516721,0.003074561666977001
warranty0,budget2.0,25,0.2193773490000126,3.1076252138497438,3.110699775516721,0.003074561666977001
